usecs   ticks  time part mamType noteType channel pitch velocity    other
555556       0 0.000    0       2       f0       f    51        0 00000000
    0   93708 0.000    1       0       80       0    47        0 00000000
    0   93720 0.000    1       0       90       0    4c       6b 00000000
    0   93768 0.000    1       0       80       0    4c        0 00000000
    0   93780 0.000    1       0       90       0    40       6b 00000000
    0   93828 0.000    1       0       80       0    40        0 00000000
    0   93840 0.000    1       0       90       0    45       6b 00000000
    0   93888 0.000    1       0       80       0    45        0 00000000
    0   93900 0.000    1       0       90       0    48       6b 00000000
    0   93948 0.000    1       0       80       0    48        0 00000000
    0   93960 0.000    1       0       90       0    4c       6b 00000000
    0   94008 0.000    1       0       80       0    4c        0 00000000
    0   94020 0.000    1       0       90       0    40       6b 00000000
    0   94068 0.000    1       0       80       0    40        0 00000000
    0   94080 0.000    1       0       90       0    44       6b 00000000
    0   94128 0.000    1       0       80       0    44        0 00000000
    0   94140 0.000    1       0       90       0    47       6b 00000000
    0   94188 0.000    1       0       80       0    47        0 00000000
    0   94200 0.000    1       0       90       0    4a       6b 00000000
    0   94248 0.000    1       0       80       0    4a        0 00000000
    0   94260 0.000    1       0       90       0    40       6b 00000000
    0   94308 0.000    1       0       80       0    40        0 00000000
    0   94320 0.000    1       0       90       0    48       6b 00000000
    0   94380 0.000    1       0       90       0    47       6b 00000000
    0   94428 0.000    1       0       80       0    47        0 00000000
    0   94440 0.000    1       0       90       0    45       6b 00000000
    0   94488 0.000    1       0       80       0    45        0 00000000
    0   94500 0.000    1       0       90       0    43       6b 00000000
    0   94548 0.000    1       0       80       0    43        0 00000000
    0   94560 0.000    1       0       90       0    42       6b 00000000
    0   94608 0.000    1       0       80       0    42        0 00000000
    0   94620 0.000    1       0       90       0    40       6b 00000000
    0   94668 0.000    1       0       80       0    40        0 00000000
    0   94680 0.000    1       0       90       0    3e       6b 00000000
    0   94704 0.000    1       0       80       0    48        0 00000000
    0   94728 0.000    1       0       80       0    3e        0 00000000
    0   94740 0.000    1       0       90       0    40       6b 00000000
    0   94788 0.000    1       0       80       0    40        0 00000000
    0   94800 0.000    1       0       90       0    42       6b 00000000
    0   94848 0.000    1       0       80       0    42        0 00000000
    0   94860 0.000    1       0       90       0    40       6b 00000000
    0   94908 0.000    1       0       80       0    40        0 00000000
    0   94920 0.000    1       0       90       0    42       6b 00000000
    0   94968 0.000    1       0       80       0    42        0 00000000
    0   94980 0.000    1       0       90       0    48       6b 00000000
    0   95028 0.000    1       0       80       0    48        0 00000000
    0   95040 0.000    1       0       90       0    47       6b 00000000
    0   95100 0.000    1       0       90       0    45       6b 00000000
    0   95148 0.000    1       0       80       0    45        0 00000000
    0   95160 0.000    1       0       90       0    43       6b 00000000
    0   95208 0.000    1       0       80       0    43        0 00000000
    0   95220 0.000    1       0       90       0    41       6b 00000000
    0   95268 0.000    1       0       80       0    41        0 00000000
    0   95280 0.000    1       0       90       0    40       6b 00000000
    0   95328 0.000    1       0       80       0    40        0 00000000
    0   95340 0.000    1       0       90       0    3e       6b 00000000
    0   95388 0.000    1       0       80       0    3e        0 00000000
    0   95400 0.000    1       0       90       0    3c       6b 00000000
    0   95424 0.000    1       0       80       0    47        0 00000000
    0   95448 0.000    1       0       80       0    3c        0 00000000
    0   95460 0.000    1       0       90       0    3e       6b 00000000
    0   95508 0.000    1       0       80       0    3e        0 00000000
    0   95520 0.000    1       0       90       0    40       6b 00000000
    0   95568 0.000    1       0       80       0    40        0 00000000
    0   95580 0.000    1       0       90       0    3e       6b 00000000
    0   95628 0.000    1       0       80       0    3e        0 00000000
    0   95640 0.000    1       0       90       0    40       6b 00000000
    0   95688 0.000    1       0       80       0    40        0 00000000
    0   95700 0.000    1       0       90       0    46       6b 00000000
    0   95748 0.000    1       0       80       0    46        0 00000000
    0   95760 0.000    1       0       90       0    45       6b 00000000
    0   95820 0.000    1       0       90       0    43       6b 00000000
    0   95868 0.000    1       0       80       0    43        0 00000000
    0   95880 0.000    1       0       90       0    41       6b 00000000
    0   95928 0.000    1       0       80       0    41        0 00000000
    0   95940 0.000    1       0       90       0    40       6b 00000000
    0   95952 0.000    1       0       80       0    45        0 00000000
    0   95988 0.000    1       0       80       0    40        0 00000000
    0   96000 0.000    1       0       90       0    41       6b 00000000
    0   96048 0.000    1       0       80       0    41        0 00000000
    0   96060 0.000    1       0       90       0    40       6b 00000000
    0   96108 0.000    1       0       80       0    40        0 00000000
    0   96120 0.000    1       0       90       0    41       6b 00000000
    0   96168 0.000    1       0       80       0    41        0 00000000
    0   96180 0.000    1       0       90       0    45       6b 00000000
    0   96228 0.000    1       0       80       0    45        0 00000000
    0   96240 0.000    1       0       90       0    44       6b 00000000
    0   96288 0.000    1       0       80       0    44        0 00000000
    0   96300 0.000    1       0       90       0    47       6b 00000000
    0   96348 0.000    1       0       80       0    47        0 00000000
    0   96360 0.000    1       0       90       0    45       6b 00000000
    0   96408 0.000    1       0       80       0    45        0 00000000
    0   96420 0.000    1       0       90       0    48       6b 00000000
    0   96468 0.000    1       0       80       0    48        0 00000000
    0   96480 0.000    1       0       90       0    47       6b 00000000
    0   96528 0.000    1       0       80       0    47        0 00000000
    0   96540 0.000    1       0       90       0    48       6b 00000000
    0   96588 0.000    1       0       80       0    48        0 00000000
    0   96600 0.000    1       0       90       0    4a       6b 00000000
    0   96648 0.000    1       0       80       0    4a        0 00000000
    0   96660 0.000    1       0       90       0    47       6b 00000000
    0   96708 0.000    1       0       80       0    47        0 00000000
    0   96720 0.000    1       0       90       0    44       6b 00000000
    0   96768 0.000    1       0       80       0    44        0 00000000
    0   96780 0.000    1       0       90       0    40       6b 00000000
    0   96828 0.000    1       0       80       0    40        0 00000000
    0   96840 0.000    1       0       90       0    41       6b 00000000
    0   96888 0.000    1       0       80       0    41        0 00000000
    0   96900 0.000    1       0       90       0    3e       6b 00000000
    0   96948 0.000    1       0       80       0    3e        0 00000000
    0   96960 0.000    1       0       90       0    40       6b 00000000
    0   97008 0.000    1       0       80       0    40        0 00000000
    0   97020 0.000    1       0       90       0    3c       6b 00000000
    0   97068 0.000    1       0       80       0    3c        0 00000000
    0   97080 0.000    1       0       90       0    3e       6b 00000000
    0   97128 0.000    1       0       80       0    3e        0 00000000
    0   97140 0.000    1       0       90       0    3b       6b 00000000
    0   97188 0.000    1       0       80       0    3b        0 00000000
    0   97200 0.000    1       0       90       0    3c       6b 00000000
    0   97248 0.000    1       0       80       0    3c        0 00000000
    0   97260 0.000    1       0       90       0    40       6b 00000000
    0   97308 0.000    1       0       80       0    40        0 00000000
    0   97320 0.000    1       0       90       0    45       6b 00000000
    0   97368 0.000    1       0       80       0    45        0 00000000
    0   97380 0.000    1       0       90       0    44       6b 00000000
    0   97428 0.000    1       0       80       0    44        0 00000000
    0   97440 0.000    1       0       90       0    45       6b 00000000
    0   97488 0.000    1       0       80       0    45        0 00000000
    0   97500 0.000    1       0       90       0    3e       6b 00000000
    0   97548 0.000    1       0       80       0    3e        0 00000000
    0   97560 0.000    1       0       90       0    40       6b 00000000
    0   97608 0.000    1       0       80       0    40        0 00000000
    0   97620 0.000    1       0       90       0    3c       6b 00000000
    0   97668 0.000    1       0       80       0    3c        0 00000000
    0   97680 0.000    1       0       90       0    3e       6b 00000000
    0   97728 0.000    1       0       80       0    3e        0 00000000
    0   97740 0.000    1       0       90       0    3b       6b 00000000
    0   97788 0.000    1       0       80       0    3b        0 00000000
    0   97800 0.000    1       0       90       0    3c       6b 00000000
    0   97848 0.000    1       0       80       0    3c        0 00000000
    0   97860 0.000    1       0       90       0    39       6b 00000000
    0   97908 0.000    1       0       80       0    39        0 00000000
    0   97920 0.000    1       0       90       0    38       6b 00000000
    0   97968 0.000    1       0       80       0    38        0 00000000
    0   97980 0.000    1       0       90       0    40       6b 00000000
    0   98028 0.000    1       0       80       0    40        0 00000000
    0   98040 0.000    1       0       90       0    47       6b 00000000
    0   98088 0.000    1       0       80       0    47        0 00000000
    0   98100 0.000    1       0       90       0    45       6b 00000000
    0   98148 0.000    1       0       80       0    45        0 00000000
    0   98160 0.000    1       0       90       0    47       6b 00000000
    0   98208 0.000    1       0       80       0    47        0 00000000
    0   98220 0.000    1       0       90       0    40       6b 00000000
    0   98268 0.000    1       0       80       0    40        0 00000000
    0   98280 0.000    1       0       90       0    41       6b 00000000
    0   98328 0.000    1       0       80       0    41        0 00000000
    0   98340 0.000    1       0       90       0    3e       6b 00000000
    0   98388 0.000    1       0       80       0    3e        0 00000000
    0   98400 0.000    1       0       90       0    40       6b 00000000
    0   98448 0.000    1       0       80       0    40        0 00000000
    0   98460 0.000    1       0       90       0    3c       6b 00000000
    0   98508 0.000    1       0       80       0    3c        0 00000000
    0   98520 0.000    1       0       90       0    3e       6b 00000000
    0   98568 0.000    1       0       80       0    3e        0 00000000
    0   98580 0.000    1       0       90       0    3b       6b 00000000
    0   98628 0.000    1       0       80       0    3b        0 00000000
    0   98640 0.000    1       0       90       0    3c       6b 00000000
    0   98688 0.000    1       0       80       0    3c        0 00000000
    0   98700 0.000    1       0       90       0    3e       6b 00000000
    0   98748 0.000    1       0       80       0    3e        0 00000000
    0   98760 0.000    1       0       90       0    40       6b 00000000
    0   98808 0.000    1       0       80       0    40        0 00000000
    0   98820 0.000    1       0       90       0    3b       6b 00000000
    0   98868 0.000    1       0       80       0    3b        0 00000000
    0   98880 0.000    1       0       90       0    3c       6b 00000000
    0   98993 0.000    1       0       80       0    3c        0 00000000
    0   99000 0.000    1       0       90       0    3e       6b 00000000
    0   99113 0.000    1       0       80       0    3e        0 00000000
    0   99120 0.000    1       0       90       0    3c       6b 00000000
    0   99233 0.000    1       0       80       0    3c        0 00000000
    0   99240 0.000    1       0       90       0    3b       6b 00000000
    0   99353 0.000    1       0       80       0    3b        0 00000000
    0   99360 0.000    1       0       90       0    39       6b 00000000
    0   99408 0.000    1       0       80       0    39        0 00000000
    0   99420 0.000    1       0       90       0    3b       6b 00000000
    0   99468 0.000    1       0       80       0    3b        0 00000000
    0   99480 0.000    1       0       90       0    3c       6b 00000000
    0   99528 0.000    1       0       80       0    3c        0 00000000
    0   99540 0.000    1       0       90       0    38       6b 00000000
    0   99588 0.000    1       0       80       0    38        0 00000000
    0   99600 0.000    1       0       90       0    39       6b 00000000
    0   99648 0.000    1       0       80       0    39        0 00000000
    0   99660 0.000    1       0       90       0    34       6b 00000000
    0   99708 0.000    1       0       80       0    34        0 00000000
    0   99720 0.000    1       0       90       0    35       6b 00000000
    0   99768 0.000    1       0       80       0    35        0 00000000
    0   99780 0.000    1       0       90       0    3b       6b 00000000
    0   99828 0.000    1       0       80       0    3b        0 00000000
    0   99840 0.000    1       0       90       0    34       6b 00000000
    0   99888 0.000    1       0       80       0    34        0 00000000
    0   99900 0.000    1       0       90       0    39       6b 00000000
    0   99948 0.000    1       0       80       0    39        0 00000000
    0   99960 0.000    1       0       90       0    32       6b 00000000
    0  100008 0.000    1       0       80       0    32        0 00000000
    0  100020 0.000    1       0       90       0    38       6b 00000000
    0  100068 0.000    1       0       80       0    38        0 00000000
    0  100080 0.000    1       0       90       0    30       6b 00000000
    0  100128 0.000    1       0       80       0    30        0 00000000
    0  100140 0.000    1       0       90       0    34       6b 00000000
    0  100188 0.000    1       0       80       0    34        0 00000000
    0  100200 0.000    1       0       90       0    39       6b 00000000
    0  100260 0.000    1       0       90       0    2f       6b 00000000
    0  100308 0.000    1       0       80       0    2f        0 00000000
    0  100320 0.000    1       0       90       0    30       6b 00000000
    0  100416 0.000    1       0       80       0    30        0 00000000
    0  100416 0.000    1       0       80       0    39        0 00000000
    0  100440 0.000    1       0       90       0    32       6b 00000000
    0  100440 0.000    1       0       90       0    38       6b 00000000
    0  100536 0.000    1       0       80       0    38        0 00000000
    0  100536 0.000    1       0       80       0    32        0 00000000
    0  100560 0.000    1       0       90       0    34       6b 00000000
    0  100560 0.000    1       0       90       0    39       6b 00000000
    0  100608 0.000    1       0       80       0    39        0 00000000
    0  100620 0.000    1       0       90       0    3c       6b 00000000
    0  100656 0.000    1       0       80       0    34        0 00000000
    0  100668 0.000    1       0       80       0    3c        0 00000000
    0  100680 0.000    1       0       90       0    3b       6b 00000000
    0  100680 0.000    1       0       90       0    35       6b 00000000
    0  100728 0.000    1       0       80       0    3b        0 00000000
    0  100740 0.000    1       0       90       0    3e       6b 00000000
    0  100776 0.000    1       0       80       0    35        0 00000000
    0  100788 0.000    1       0       80       0    3e        0 00000000
    0  100800 0.000    1       0       90       0    38       6b 00000000
    0  100848 0.000    1       0       80       0    38        0 00000000
    0  100860 0.000    1       0       90       0    3b       6b 00000000
    0  100908 0.000    1       0       80       0    3b        0 00000000
    0  100920 0.000    1       0       90       0    3e       6b 00000000
    0  100968 0.000    1       0       80       0    3e        0 00000000
    0  100980 0.000    1       0       90       0    41       6b 00000000
    0  101028 0.000    1       0       80       0    41        0 00000000
    0  101040 0.000    1       0       90       0    3e       6b 00000000
    0  101088 0.000    1       0       80       0    3e        0 00000000
    0  101100 0.000    1       0       90       0    3b       6b 00000000
    0  101148 0.000    1       0       80       0    3b        0 00000000
    0  101160 0.000    1       0       90       0    38       6b 00000000
    0  101208 0.000    1       0       80       0    38        0 00000000
    0  101220 0.000    1       0       90       0    3b       6b 00000000
    0  101268 0.000    1       0       80       0    3b        0 00000000
    0  101280 0.000    1       0       90       0    34       6b 00000000
    0  101328 0.000    1       0       80       0    34        0 00000000
    0  101340 0.000    1       0       90       0    3e       6b 00000000
    0  101388 0.000    1       0       80       0    3e        0 00000000
    0  101400 0.000    1       0       90       0    3c       6b 00000000
    0  101448 0.000    1       0       80       0    3c        0 00000000
    0  101460 0.000    1       0       90       0    3b       6b 00000000
    0  101508 0.000    1       0       80       0    3b        0 00000000
    0  101520 0.000    1       0       90       0    3c       6b 00000000
    0  101568 0.000    1       0       80       0    3c        0 00000000
    0  101580 0.000    1       0       90       0    40       6b 00000000
    0  101628 0.000    1       0       80       0    40        0 00000000
    0  101640 0.000    1       0       90       0    45       6b 00000000
    0  101700 0.000    1       0       90       0    3b       6b 00000000
    0  101748 0.000    1       0       80       0    3b        0 00000000
    0  101760 0.000    1       0       90       0    3c       6b 00000000
    0  101856 0.000    1       0       80       0    3c        0 00000000
    0  101856 0.000    1       0       80       0    45        0 00000000
    0  101880 0.000    1       0       90       0    3e       6b 00000000
    0  101880 0.000    1       0       90       0    44       6b 00000000
    0  101976 0.000    1       0       80       0    44        0 00000000
    0  101976 0.000    1       0       80       0    3e        0 00000000
    0  102000 0.000    1       0       90       0    45       6b 00000000
    0  102000 0.000    1       0       90       0    40       6b 00000000
    0  102048 0.000    1       0       80       0    45        0 00000000
    0  102060 0.000    1       0       90       0    48       6b 00000000
    0  102096 0.000    1       0       80       0    40        0 00000000
    0  102108 0.000    1       0       80       0    48        0 00000000
    0  102120 0.000    1       0       90       0    41       6b 00000000
    0  102120 0.000    1       0       90       0    47       6b 00000000
    0  102168 0.000    1       0       80       0    47        0 00000000
    0  102180 0.000    1       0       90       0    4a       6b 00000000
    0  102216 0.000    1       0       80       0    41        0 00000000
    0  102228 0.000    1       0       80       0    4a        0 00000000
    0  102240 0.000    1       0       90       0    44       6b 00000000
    0  102288 0.000    1       0       80       0    44        0 00000000
    0  102300 0.000    1       0       90       0    47       6b 00000000
    0  102348 0.000    1       0       80       0    47        0 00000000
    0  102360 0.000    1       0       90       0    4a       6b 00000000
    0  102408 0.000    1       0       80       0    4a        0 00000000
    0  102420 0.000    1       0       90       0    4d       6b 00000000
    0  102468 0.000    1       0       80       0    4d        0 00000000
    0  102480 0.000    1       0       90       0    4a       6b 00000000
    0  102528 0.000    1       0       80       0    4a        0 00000000
    0  102540 0.000    1       0       90       0    47       6b 00000000
    0  102588 0.000    1       0       80       0    47        0 00000000
    0  102600 0.000    1       0       90       0    44       6b 00000000
    0  102648 0.000    1       0       80       0    44        0 00000000
    0  102660 0.000    1       0       90       0    47       6b 00000000
    0  102708 0.000    1       0       80       0    47        0 00000000
    0  102720 0.000    1       0       90       0    40       6b 00000000
    0  102768 0.000    1       0       80       0    40        0 00000000
    0  102780 0.000    1       0       90       0    4a       6b 00000000
    0  102828 0.000    1       0       80       0    4a        0 00000000
    0  102840 0.000    1       0       90       0    48       6b 00000000
    0  102888 0.000    1       0       80       0    48        0 00000000
    0  102900 0.000    1       0       90       0    47       6b 00000000
    0  102948 0.000    1       0       80       0    47        0 00000000
    0  102960 0.000    1       0       90       0    48       6b 00000000
    0  103008 0.000    1       0       80       0    48        0 00000000
    0  103020 0.000    1       0       90       0    4c       6b 00000000
    0  103068 0.000    1       0       80       0    4c        0 00000000
    0  103080 0.000    1       0       90       0    51       6b 00000000
    0  103140 0.000    1       0       90       0    47       6b 00000000
    0  103188 0.000    1       0       80       0    47        0 00000000
    0  103200 0.000    1       0       90       0    48       6b 00000000
    0  103296 0.000    1       0       80       0    48        0 00000000
    0  103296 0.000    1       0       80       0    51        0 00000000
    0  103320 0.000    1       0       90       0    4a       6b 00000000
    0  103320 0.000    1       0       90       0    50       6b 00000000
    0  103416 0.000    1       0       80       0    50        0 00000000
    0  103416 0.000    1       0       80       0    4a        0 00000000
    0  103440 0.000    1       0       90       0    4c       6b 00000000
    0  103440 0.000    1       0       90       0    51       6b 00000000
    0  103488 0.000    1       0       80       0    51        0 00000000
    0  103500 0.000    1       0       90       0    54       6b 00000000
    0  103536 0.000    1       0       80       0    4c        0 00000000
    0  103548 0.000    1       0       80       0    54        0 00000000
    0  103560 0.000    1       0       90       0    53       6b 00000000
    0  103560 0.000    1       0       90       0    4d       6b 00000000
    0  103608 0.000    1       0       80       0    53        0 00000000
    0  103620 0.000    1       0       90       0    51       6b 00000000
    0  103656 0.000    1       0       80       0    4d        0 00000000
    0  103668 0.000    1       0       80       0    51        0 00000000
    0  103680 0.000    1       0       90       0    50       6b 00000000
    0  103728 0.000    1       0       80       0    50        0 00000000
    0  103740 0.000    1       0       90       0    4e       6b 00000000
    0  103788 0.000    1       0       80       0    4e        0 00000000
    0  103800 0.000    1       0       90       0    50       6b 00000000
    0  103848 0.000    1       0       80       0    50        0 00000000
    0  103860 0.000    1       0       90       0    53       6b 00000000
    0  103908 0.000    1       0       80       0    53        0 00000000
    0  103920 0.000    1       0       90       0    51       6b 00000000
    0  103968 0.000    1       0       80       0    51        0 00000000
    0  103980 0.000    1       0       90       0    50       6b 00000000
    0  104028 0.000    1       0       80       0    50        0 00000000
    0  104040 0.000    1       0       90       0    51       6b 00000000
    0  104088 0.000    1       0       80       0    51        0 00000000
    0  104100 0.000    1       0       90       0    54       6b 00000000
    0  104148 0.000    1       0       80       0    54        0 00000000
    0  104160 0.000    1       0       90       0    50       6b 00000000
    0  104208 0.000    1       0       80       0    50        0 00000000
    0  104220 0.000    1       0       90       0    4e       6b 00000000
    0  104268 0.000    1       0       80       0    4e        0 00000000
    0  104280 0.000    1       0       90       0    50       6b 00000000
    0  104328 0.000    1       0       80       0    50        0 00000000
    0  104340 0.000    1       0       90       0    53       6b 00000000
    0  104388 0.000    1       0       80       0    53        0 00000000
    0  104400 0.000    1       0       90       0    4e       6b 00000000
    0  104448 0.000    1       0       80       0    4e        0 00000000
    0  104460 0.000    1       0       90       0    4c       6b 00000000
    0  104508 0.000    1       0       80       0    4c        0 00000000
    0  104520 0.000    1       0       90       0    4e       6b 00000000
    0  104568 0.000    1       0       80       0    4e        0 00000000
    0  104580 0.000    1       0       90       0    51       6b 00000000
    0  104628 0.000    1       0       80       0    51        0 00000000
    0  104640 0.000    1       0       90       0    4d       6b 00000000
    0  104688 0.000    1       0       80       0    4d        0 00000000
    0  104700 0.000    1       0       90       0    4c       6b 00000000
    0  104748 0.000    1       0       80       0    4c        0 00000000
    0  104760 0.000    1       0       90       0    4d       6b 00000000
    0  104808 0.000    1       0       80       0    4d        0 00000000
    0  104820 0.000    1       0       90       0    53       6b 00000000
    0  104868 0.000    1       0       80       0    53        0 00000000
    0  104880 0.000    1       0       90       0    4c       6b 00000000
    0  104928 0.000    1       0       80       0    4c        0 00000000
    0  104940 0.000    1       0       90       0    4a       6b 00000000
    0  104988 0.000    1       0       80       0    4a        0 00000000
    0  105000 0.000    1       0       90       0    4c       6b 00000000
    0  105048 0.000    1       0       80       0    4c        0 00000000
    0  105060 0.000    1       0       90       0    51       6b 00000000
    0  105108 0.000    1       0       80       0    51        0 00000000
    0  105120 0.000    1       0       90       0    4a       6b 00000000
    0  105168 0.000    1       0       80       0    4a        0 00000000
    0  105180 0.000    1       0       90       0    48       6b 00000000
    0  105228 0.000    1       0       80       0    48        0 00000000
    0  105240 0.000    1       0       90       0    4a       6b 00000000
    0  105288 0.000    1       0       80       0    4a        0 00000000
    0  105300 0.000    1       0       90       0    50       6b 00000000
    0  105348 0.000    1       0       80       0    50        0 00000000
    0  105360 0.000    1       0       90       0    4c       6b 00000000
    0  105408 0.000    1       0       80       0    4c        0 00000000
    0  105420 0.000    1       0       90       0    4a       6b 00000000
    0  105468 0.000    1       0       80       0    4a        0 00000000
    0  105480 0.000    1       0       90       0    4c       6b 00000000
    0  105528 0.000    1       0       80       0    4c        0 00000000
    0  105540 0.000    1       0       90       0    51       6b 00000000
    0  105588 0.000    1       0       80       0    51        0 00000000
    0  105600 0.000    1       0       90       0    4a       6b 00000000
    0  105648 0.000    1       0       80       0    4a        0 00000000
    0  105660 0.000    1       0       90       0    48       6b 00000000
    0  105708 0.000    1       0       80       0    48        0 00000000
    0  105720 0.000    1       0       90       0    4a       6b 00000000
    0  105768 0.000    1       0       80       0    4a        0 00000000
    0  105780 0.000    1       0       90       0    50       6b 00000000
    0  105828 0.000    1       0       80       0    50        0 00000000
    0  105840 0.000    1       0       90       0    48       6b 00000000
    0  105888 0.000    1       0       80       0    48        0 00000000
    0  105900 0.000    1       0       90       0    47       6b 00000000
    0  105948 0.000    1       0       80       0    47        0 00000000
    0  105960 0.000    1       0       90       0    48       6b 00000000
    0  106008 0.000    1       0       80       0    48        0 00000000
    0  106020 0.000    1       0       90       0    4e       6b 00000000
    0  106068 0.000    1       0       80       0    4e        0 00000000
    0  106080 0.000    1       0       90       0    4a       6b 00000000
    0  106128 0.000    1       0       80       0    4a        0 00000000
    0  106140 0.000    1       0       90       0    48       6b 00000000
    0  106188 0.000    1       0       80       0    48        0 00000000
    0  106200 0.000    1       0       90       0    4a       6b 00000000
    0  106248 0.000    1       0       80       0    4a        0 00000000
    0  106260 0.000    1       0       90       0    50       6b 00000000
    0  106308 0.000    1       0       80       0    50        0 00000000
    0  106320 0.000    1       0       90       0    48       6b 00000000
    0  106368 0.000    1       0       80       0    48        0 00000000
    0  106380 0.000    1       0       90       0    47       6b 00000000
    0  106428 0.000    1       0       80       0    47        0 00000000
    0  106440 0.000    1       0       90       0    48       6b 00000000
    0  106488 0.000    1       0       80       0    48        0 00000000
    0  106500 0.000    1       0       90       0    4e       6b 00000000
    0  106548 0.000    1       0       80       0    4e        0 00000000
    0  106560 0.000    1       0       90       0    47       6b 00000000
    0  106608 0.000    1       0       80       0    47        0 00000000
    0  106620 0.000    1       0       90       0    45       6b 00000000
    0  106668 0.000    1       0       80       0    45        0 00000000
    0  106680 0.000    1       0       90       0    47       6b 00000000
    0  106728 0.000    1       0       80       0    47        0 00000000
    0  106740 0.000    1       0       90       0    4c       6b 00000000
    0  106788 0.000    1       0       80       0    4c        0 00000000
    0  106800 0.000    1       0       90       0    4a       6b 00000000
    0  106848 0.000    1       0       80       0    4a        0 00000000
    0  106860 0.000    1       0       90       0    47       6b 00000000
    0  106908 0.000    1       0       80       0    47        0 00000000
    0  106920 0.000    1       0       90       0    48       6b 00000000
    0  106968 0.000    1       0       80       0    48        0 00000000
    0  106980 0.000    1       0       90       0    45       6b 00000000
    0  107028 0.000    1       0       80       0    45        0 00000000
    0  107040 0.000    1       0       90       0    47       6b 00000000
    0  107088 0.000    1       0       80       0    47        0 00000000
    0  107100 0.000    1       0       90       0    44       6b 00000000
    0  107148 0.000    1       0       80       0    44        0 00000000
    0  107160 0.000    1       0       90       0    45       6b 00000000
    0  107208 0.000    1       0       80       0    45        0 00000000
    0  107220 0.000    1       0       90       0    42       6b 00000000
    0  107268 0.000    1       0       80       0    42        0 00000000
    0  107280 0.000    1       0       90       0    44       6b 00000000
    0  107328 0.000    1       0       80       0    44        0 00000000
    0  107340 0.000    1       0       90       0    42       6b 00000000
    0  107388 0.000    1       0       80       0    42        0 00000000
    0  107400 0.000    1       0       90       0    44       6b 00000000
    0  107448 0.000    1       0       80       0    44        0 00000000
    0  107460 0.000    1       0       90       0    47       6b 00000000
    0  107508 0.000    1       0       80       0    47        0 00000000
    0  107520 0.000    1       0       90       0    40       6b 00000000
    0  107568 0.000    1       0       80       0    40        0 00000000
    0  107580 0.000    1       0       90       0    3f       6b 00000000
    0  107628 0.000    1       0       80       0    3f        0 00000000
    0  107640 0.000    1       0       90       0    40       6b 00000000
    0  107688 0.000    1       0       80       0    40        0 00000000
    0  107700 0.000    1       0       90       0    44       6b 00000000
    0  107748 0.000    1       0       80       0    44        0 00000000
    0  107760 0.000    1       0       90       0    3e       6b 00000000
    0  107808 0.000    1       0       80       0    3e        0 00000000
    0  107820 0.000    1       0       90       0    3c       6b 00000000
    0  107868 0.000    1       0       80       0    3c        0 00000000
    0  107880 0.000    1       0       90       0    3e       6b 00000000
    0  107928 0.000    1       0       80       0    3e        0 00000000
    0  107940 0.000    1       0       90       0    41       6b 00000000
    0  107988 0.000    1       0       80       0    41        0 00000000
    0  110880 0.000    1       0       90       0    41       6b 00000000
    0  110928 0.000    1       0       80       0    41        0 00000000
    0  110940 0.000    1       0       90       0    40       6b 00000000
    0  110988 0.000    1       0       80       0    40        0 00000000
    0  111000 0.000    1       0       90       0    3e       6b 00000000
    0  111048 0.000    1       0       80       0    3e        0 00000000
    0  111060 0.000    1       0       90       0    3c       6b 00000000
    0  111108 0.000    1       0       80       0    3c        0 00000000
    0  111720 0.000    1       0       90       0    4c       6b 00000000
    0  111816 0.000    1       0       80       0    4c        0 00000000
    0  111840 0.000    1       0       90       0    45       6b 00000000
    0  111936 0.000    1       0       80       0    45        0 00000000
    0  111960 0.000    1       0       90       0    51       6b 00000000
    0  112056 0.000    1       0       80       0    51        0 00000000
    0  112080 0.000    1       0       90       0    4f       6b 00000000
    0  112128 0.000    1       0       80       0    4f        0 00000000
    0  112140 0.000    1       0       90       0    4c       6b 00000000
    0  112188 0.000    1       0       80       0    4c        0 00000000
    0  112200 0.000    1       0       90       0    4d       6b 00000000
    0  112248 0.000    1       0       80       0    4d        0 00000000
    0  112260 0.000    1       0       90       0    4a       6b 00000000
    0  112308 0.000    1       0       80       0    4a        0 00000000
    0  112320 0.000    1       0       90       0    4c       6b 00000000
    0  112368 0.000    1       0       80       0    4c        0 00000000
    0  112380 0.000    1       0       90       0    47       6b 00000000
    0  112428 0.000    1       0       80       0    47        0 00000000
    0  112440 0.000    1       0       90       0    48       6b 00000000
    0  112488 0.000    1       0       80       0    48        0 00000000
    0  112500 0.000    1       0       90       0    44       6b 00000000
    0  112548 0.000    1       0       80       0    44        0 00000000
    0  112560 0.000    1       0       90       0    45       6b 00000000
    0  112608 0.000    1       0       80       0    45        0 00000000
    0  112620 0.000    1       0       90       0    48       6b 00000000
    0  112668 0.000    1       0       80       0    48        0 00000000
    0  112680 0.000    1       0       90       0    4d       6b 00000000
    0  112728 0.000    1       0       80       0    4d        0 00000000
    0  112740 0.000    1       0       90       0    4a       6b 00000000
    0  112788 0.000    1       0       80       0    4a        0 00000000
    0  112800 0.000    1       0       90       0    4c       6b 00000000
    0  112848 0.000    1       0       80       0    4c        0 00000000
    0  112860 0.000    1       0       90       0    48       6b 00000000
    0  112908 0.000    1       0       80       0    48        0 00000000
    0  112920 0.000    1       0       90       0    4a       6b 00000000
